timestamp,points,mean_px,max_px,mean_norm,max_norm
1761233729504,0,0.000,0.000,0.00000,0.00000
1761233729550,0,0.000,0.000,0.00000,0.00000
1761233729609,0,0.000,0.000,0.00000,0.00000
1761233729642,0,0.000,0.000,0.00000,0.00000
1761233729731,0,0.000,0.000,0.00000,0.00000
1761233729784,0,0.000,0.000,0.00000,0.00000
1761233729814,0,0.000,0.000,0.00000,0.00000
1761233729897,0,0.000,0.000,0.00000,0.00000
1761233729894,0,0.000,0.000,0.00000,0.00000
1761233730017,0,0.000,0.000,0.00000,0.00000
1761233730065,0,0.000,0.000,0.00000,0.00000
1761233730108,0,0.000,0.000,0.00000,0.00000
1761233730162,0,0.000,0.000,0.00000,0.00000
1761233730215,0,0.000,0.000,0.00000,0.00000
1761233730274,0,0.000,0.000,0.00000,0.00000
1761233730301,0,0.000,0.000,0.00000,0.00000
1761233730450,0,0.000,0.000,0.00000,0.00000
1761233730574,0,0.000,0.000,0.00000,0.00000
1761233730615,0,0.000,0.000,0.00000,0.00000
1761233730696,42,217.991,477.582,0.20184,0.44221
1761233730726,42,217.991,477.582,0.20184,0.44221
1761233730816,42,217.991,477.582,0.20184,0.44221
1761233730822,42,213.909,410.888,0.19806,0.38045
1761233730898,42,213.909,410.888,0.19806,0.38045
1761233730938,21,320.984,426.753,0.29721,0.39514
1761233731006,21,371.186,445.602,0.34369,0.41259
1761233731048,21,371.186,445.602,0.34369,0.41259
1761233731067,0,0.000,0.000,0.00000,0.00000
1761233731142,0,0.000,0.000,0.00000,0.00000
1761233731237,42,236.218,465.599,0.21872,0.43111
1761233731352,42,236.218,465.599,0.21872,0.43111
1761233731400,42,236.218,465.599,0.21872,0.43111
1761233731434,42,240.543,482.344,0.22273,0.44661
1761233731463,42,243.560,494.568,0.22552,0.45793
1761233731528,42,243.560,494.568,0.22552,0.45793
1761233731590,42,245.338,502.169,0.22716,0.46497
1761233731654,42,245.338,502.169,0.22716,0.46497
1761233731724,42,262.253,517.505,0.24283,0.47917
1761233731800,42,265.838,514.262,0.24615,0.47617
1761233731803,42,265.838,514.262,0.24615,0.47617
1761233731901,42,265.838,514.262,0.24615,0.47617
1761233731998,42,265.810,517.403,0.24612,0.47908
1761233732058,42,262.527,511.899,0.24308,0.47398
1761233732067,42,262.527,511.899,0.24308,0.47398
1761233732142,42,262.527,511.899,0.24308,0.47398
1761233732231,42,264.162,515.465,0.24459,0.47728
