timestamp,points,mean_px,max_px,mean_norm,max_norm
691610267,75,902.955,3840.511,0.83607,3.55603
691610375,75,923.729,3839.365,0.85530,3.55497
691610506,75,912.727,3824.482,0.84512,3.54119
691610631,54,954.198,3775.715,0.88352,3.49603
691610749,54,857.594,3617.168,0.79407,3.34923
691610874,54,893.096,3694.039,0.82694,3.42041
691611253,75,626.364,3713.579,0.57997,3.43850
691611377,75,623.668,3644.663,0.57747,3.37469
691611503,75,619.521,3600.445,0.57363,3.33375
691611629,75,621.305,3538.426,0.57528,3.27632
691611745,75,622.973,3522.534,0.57683,3.26161
691611862,75,621.180,3528.230,0.57517,3.26688
691611967,75,621.101,3517.340,0.57509,3.25680
691612080,75,601.246,3380.891,0.55671,3.13046
691612189,75,589.118,3372.150,0.54548,3.12236
691612296,75,583.976,3368.716,0.54072,3.11918
691612402,75,596.452,3467.489,0.55227,3.21064
691612515,75,591.205,3462.948,0.54741,3.20643
691612614,75,589.989,3500.601,0.54629,3.24130
691612715,75,591.356,3544.962,0.54755,3.28237
691612815,75,574.361,3409.528,0.53182,3.15697
691612914,75,557.116,3287.103,0.51585,3.04361
691613016,75,578.391,3452.014,0.53555,3.19631
691613105,75,585.397,3446.009,0.54203,3.19075
691613198,75,585.262,3448.646,0.54191,3.19319
691613286,75,596.109,3441.360,0.55195,3.18644
691613386,75,592.506,3478.355,0.54862,3.22070
691613486,75,601.956,3517.234,0.55737,3.25670
691613599,75,607.203,3516.898,0.56223,3.25639
691613708,75,604.867,3516.153,0.56006,3.25570
691613821,75,594.355,3471.973,0.55033,3.21479
691613945,75,581.131,3441.521,0.53808,3.18659
691614075,75,573.484,3389.857,0.53100,3.13876
691614199,75,584.720,3395.116,0.54141,3.14363
691614322,54,771.742,3397.990,0.71458,3.14629
691614451,75,618.693,3384.896,0.57286,3.13416
691614574,75,619.669,3343.313,0.57377,3.09566
691614699,54,765.729,3337.960,0.70901,3.09070
691614821,54,757.206,3298.549,0.70112,3.05421
691615188,75,604.655,3350.142,0.55987,3.10198
691615296,75,590.648,3349.451,0.54690,3.10134
691615415,75,574.953,3455.271,0.53236,3.19933
691615790,75,577.869,3673.189,0.53506,3.40110
691615973,75,600.794,3667.477,0.55629,3.39581
691616071,75,608.869,3646.658,0.56377,3.37654
691616276,75,649.233,3616.341,0.60114,3.34846
691616382,75,676.863,3611.294,0.62672,3.34379
691616485,75,660.969,3567.355,0.61201,3.30311
691616587,75,660.355,3560.831,0.61144,3.29707
691616686,75,631.607,3555.151,0.58482,3.29181
691616776,75,631.989,3555.645,0.58518,3.29226
691616879,75,637.486,3561.375,0.59026,3.29757
691616976,75,664.041,3521.839,0.61485,3.26096
691617083,75,618.117,3498.246,0.57233,3.23912
691617173,75,637.433,3494.553,0.59022,3.23570
691617275,75,647.061,3493.868,0.59913,3.23506
691617378,75,647.563,3461.252,0.59960,3.20486
691617482,75,635.336,3463.461,0.58827,3.20691
691617575,75,642.427,3454.807,0.59484,3.19890
691617678,75,658.163,3455.217,0.60941,3.19928
691617775,75,642.948,3427.751,0.59532,3.17384
691617878,75,624.088,3429.383,0.57786,3.17535
691617967,75,617.134,3460.624,0.57142,3.20428
691618067,75,627.449,3471.673,0.58097,3.21451
691618169,75,615.674,3474.377,0.57007,3.21702
691618279,75,619.777,3486.090,0.57387,3.22786
691618393,75,601.569,3506.787,0.55701,3.24702
691618519,75,604.742,3520.885,0.55995,3.26008
691618651,75,605.536,3524.915,0.56068,3.26381
691618894,75,612.227,3519.858,0.56688,3.25913
691619017,75,638.367,3519.800,0.59108,3.25907
691619135,75,616.257,3489.937,0.57061,3.23142
691619248,75,631.979,3470.875,0.58517,3.21377
691619352,75,593.521,3360.879,0.54956,3.11193
691619460,75,603.599,3440.248,0.55889,3.18541
691619460,75,603.599,3440.248,0.55889,3.18541
691619570,75,611.176,3491.698,0.56590,3.23305
691619920,75,618.971,3440.913,0.57312,3.18603
691620043,75,650.085,3500.481,0.60193,3.24119
691620168,75,647.445,3493.373,0.59949,3.23460
691620297,75,625.579,3470.479,0.57924,3.21341
691620420,75,610.876,3449.781,0.56563,3.19424
691620544,75,610.570,3461.442,0.56534,3.20504
691620668,75,615.497,3451.709,0.56990,3.19603
691620796,75,617.991,3468.875,0.57221,3.21192
691620926,75,637.350,3502.852,0.59014,3.24338
691621045,75,642.338,3471.380,0.59476,3.21424
691621171,75,612.355,3479.891,0.56700,3.22212
691621285,75,630.023,3487.345,0.58335,3.22902
691621402,75,606.037,3457.040,0.56115,3.20096
691621521,75,632.030,3466.677,0.58521,3.20989
691621637,75,628.225,3468.383,0.58169,3.21147
691621747,75,632.500,3457.214,0.58565,3.20112
691621853,75,603.295,3444.650,0.55861,3.18949
691621962,75,618.623,3402.468,0.57280,3.15043
691622070,75,608.424,3417.146,0.56336,3.16402
691622181,75,625.671,3393.184,0.57933,3.14184
691622284,75,621.246,3387.472,0.57523,3.13655
691622384,75,604.656,3434.585,0.55987,3.18017
691622481,75,641.700,3475.895,0.59417,3.21842
691622581,75,635.118,3433.250,0.58807,3.17894
691622678,75,625.564,3433.365,0.57923,3.17904
691622787,75,631.580,3420.747,0.58480,3.16736
691622891,75,617.593,3416.393,0.57185,3.16333
691623179,75,606.479,3410.383,0.56156,3.15776
691623280,75,609.479,3408.085,0.56433,3.15563
691623380,75,611.919,3422.866,0.56659,3.16932
691623489,75,621.025,3414.385,0.57502,3.16147
691623583,75,603.638,3421.990,0.55892,3.16851
691623682,75,603.641,3441.570,0.55893,3.18664
691623781,75,610.479,3457.738,0.56526,3.20161
691623882,75,632.424,3490.720,0.58558,3.23215
691623980,75,630.089,3477.542,0.58342,3.21995
691624084,75,615.324,3502.962,0.56974,3.24348
691624182,75,630.616,3507.280,0.58390,3.24748
691624282,75,631.615,3527.519,0.58483,3.26622
691624480,75,621.235,3478.535,0.57522,3.22087
691624582,75,604.977,3478.991,0.56016,3.22129
691624682,75,603.709,3478.169,0.55899,3.22053
691624783,75,624.317,3477.696,0.57807,3.22009
691624881,75,618.889,3459.058,0.57305,3.20283
691624983,75,620.032,3446.437,0.57410,3.19114
691625083,75,610.102,3464.313,0.56491,3.20770
691625386,75,626.353,3448.292,0.57996,3.19286
691625486,75,627.142,3476.741,0.58069,3.21920
691625784,75,631.535,3454.101,0.58475,3.19824
691625882,75,619.988,3451.753,0.57406,3.19607
691625987,75,620.454,3455.841,0.57449,3.19985
691626087,75,598.130,3448.250,0.55382,3.19282
691626188,75,610.387,3501.534,0.56517,3.24216
691626286,75,608.979,3493.326,0.56387,3.23456
691626392,75,606.152,3492.932,0.56125,3.23420
691626486,75,611.755,3488.656,0.56644,3.23024
691626588,75,610.843,3507.081,0.56560,3.24730
691626687,75,617.907,3495.143,0.57214,3.23624
691626786,75,613.982,3450.290,0.56850,3.19471
691626887,75,599.734,3412.234,0.55531,3.15948
691626983,75,596.626,3426.990,0.55243,3.17314
691627086,75,624.504,3430.289,0.57824,3.17619
691627185,75,621.860,3410.568,0.57580,3.15793
691627284,75,623.160,3430.474,0.57700,3.17636
691627379,75,622.660,3429.577,0.57654,3.17553
691627466,75,595.470,3392.678,0.55136,3.14137
691627562,75,596.013,3411.346,0.55186,3.15865
