timestamp,points,mean_px,max_px,mean_norm,max_norm
737519823,33,1743.462,5313.585,1.61432,4.91999
737519912,33,1724.041,5303.338,1.59633,4.91050
737520025,33,1732.619,5303.578,1.60428,4.91072
737520138,33,1764.476,5303.493,1.63377,4.91064
737520272,33,1783.332,5271.825,1.65123,4.88132
737520390,33,1794.460,5241.764,1.66154,4.85349
737520523,33,1798.734,5177.201,1.66549,4.79370
737520642,33,1743.079,4958.126,1.61396,4.59086
737520770,54,1075.288,4732.842,0.99564,4.38226
737520891,54,1075.844,4684.979,0.99615,4.33794
737521016,54,1073.875,4606.452,0.99433,4.26523
737521147,54,1051.359,4494.032,0.97348,4.16114
737521647,75,796.955,4280.168,0.73792,3.96312
737521786,75,784.198,4219.371,0.72611,3.90683
737521895,54,900.723,4242.286,0.83400,3.92804
737522021,75,691.189,4295.481,0.63999,3.97730
737522143,75,681.277,4233.990,0.63081,3.92036
737522271,54,909.209,4270.578,0.84186,3.95424
737522393,75,701.607,4281.931,0.64964,3.96475
737522521,54,910.250,4275.716,0.84282,3.95900
737522649,54,907.255,4316.590,0.84005,3.99684
737522771,75,711.202,4343.816,0.65852,4.02205
737522893,75,717.550,4364.647,0.66440,4.04134
737523020,75,735.814,4345.371,0.68131,4.02349
737523145,75,771.950,4313.270,0.71477,3.99377
737523270,75,803.612,4246.919,0.74408,3.93233
737523396,75,820.179,4220.247,0.75942,3.90764
737523519,75,826.977,4223.294,0.76572,3.91046
737523896,75,802.041,4097.124,0.74263,3.79363
737524022,75,792.992,4086.104,0.73425,3.78343
737524146,75,791.371,4119.353,0.73275,3.81422
737524271,75,786.348,4149.604,0.72810,3.84223
737524393,54,1044.199,4232.642,0.96685,3.91911
737524525,75,816.960,4313.890,0.75644,3.99434
737524647,54,930.086,4367.189,0.86119,4.04369
737524778,75,828.670,4416.454,0.76729,4.08931
737524898,75,816.505,4406.858,0.75602,4.08042
737525022,75,816.665,4383.084,0.75617,4.05841
737525145,75,795.905,4350.098,0.73695,4.02787
