timestamp,points,mean_px,max_px,mean_norm,max_norm
694170102,33,1683.526,5074.505,1.55882,4.69862
694170309,33,1542.336,4975.457,1.42809,4.60690
694170440,33,1489.262,4858.207,1.37895,4.49834
694170665,33,1481.417,4841.383,1.37168,4.48276
694170767,33,1499.286,5060.262,1.38823,4.68543
694170855,33,1668.794,5138.440,1.54518,4.75781
694170950,54,1126.465,5173.690,1.04302,4.79045
694171133,54,1105.169,5248.513,1.02330,4.85973
694171226,54,1076.327,5306.958,0.99660,4.91385
694171530,75,683.395,5103.437,0.63277,4.72540
694171860,75,720.241,4942.669,0.66689,4.57655
694171969,75,738.626,4919.378,0.68391,4.55498
694172077,75,747.596,4923.956,0.69222,4.55922
694172507,75,744.591,4777.850,0.68944,4.42394
694172624,75,741.540,4787.265,0.68661,4.43265
694172729,75,743.951,4791.964,0.68884,4.43700
694172834,75,733.347,4705.272,0.67903,4.35673
694172944,75,737.176,4710.171,0.68257,4.36127
694173054,75,752.132,4808.166,0.69642,4.45200
694173151,75,757.437,4859.048,0.70133,4.49912
694173250,75,757.056,4852.649,0.70098,4.49319
694173350,54,1029.248,5006.540,0.95301,4.63568
694173441,54,1020.532,4976.387,0.94494,4.60777
694173534,54,1025.944,4986.767,0.94995,4.61738
694173630,54,1024.378,4980.670,0.94850,4.61173
694174088,75,736.391,4843.393,0.68184,4.48462
694174185,54,884.248,4825.878,0.81875,4.46841
694174373,75,748.250,4877.640,0.69282,4.51633
694174575,54,1001.764,4957.446,0.92756,4.59023
694174681,54,1005.220,4983.840,0.93076,4.61467
694174792,54,1006.941,5026.149,0.93235,4.65384
694174898,54,1003.861,5029.319,0.92950,4.65678
694175330,54,1002.317,5082.710,0.92807,4.70621
694175448,75,750.917,5066.203,0.69529,4.69093
694175554,54,1015.622,5119.029,0.94039,4.73984
694175654,54,902.690,5037.924,0.83582,4.66474
694175776,75,743.966,4984.001,0.68886,4.61482
694175888,75,745.909,4971.261,0.69066,4.60302
694176126,75,744.335,4939.123,0.68920,4.57326
694176241,75,743.328,4940.166,0.68827,4.57423
694176363,75,744.974,4984.553,0.68979,4.61533
694176717,75,697.253,4921.934,0.64560,4.55735
694176824,75,656.376,4878.496,0.60776,4.51713
694176940,75,660.585,4888.382,0.61165,4.52628
694177055,75,669.135,4878.833,0.61957,4.51744
694177169,75,697.063,4957.948,0.64543,4.59069
694177286,75,717.398,4929.208,0.66426,4.56408
694177405,75,742.987,4915.320,0.68795,4.55122
694177521,75,744.929,4859.760,0.68975,4.49978
694177637,75,741.941,4874.935,0.68698,4.51383
694177756,75,767.990,4968.960,0.71110,4.60089
694177874,75,753.966,4965.884,0.69812,4.59804
694177989,75,759.125,5034.316,0.70289,4.66140
694178099,75,827.350,5128.618,0.76607,4.74872
694178203,75,763.069,5094.611,0.70654,4.71723
694178316,75,741.095,5049.853,0.68620,4.67579
694178422,75,765.751,5052.688,0.70903,4.67842
694178532,75,746.334,5030.649,0.69105,4.65801
694178630,75,759.647,5017.022,0.70338,4.64539
694178731,75,820.110,5044.237,0.75936,4.67059
694178833,75,833.309,5116.594,0.77158,4.73759
694178933,75,790.926,5053.787,0.73234,4.67943
694179031,75,786.095,5122.987,0.72787,4.74351
694179133,75,814.104,5153.065,0.75380,4.77136
694179230,75,742.696,5073.801,0.68768,4.69796
694179333,75,813.412,5127.861,0.75316,4.74802
694179436,75,754.650,5058.228,0.69875,4.68354
694179532,75,789.333,5077.822,0.73086,4.70169
694179635,75,745.464,5075.854,0.69024,4.69986
694179836,75,824.644,5154.066,0.76356,4.77228
694179945,75,764.987,5144.348,0.70832,4.76328
694180049,75,849.897,5240.997,0.78694,4.85277
694180158,75,815.526,5285.893,0.75512,4.89435
694180274,75,812.523,5314.809,0.75234,4.92112
694180391,75,799.111,5309.128,0.73992,4.91586
694180507,75,798.835,5324.794,0.73966,4.93037
694180626,75,849.438,5387.550,0.78652,4.98847
694180740,75,806.743,5380.916,0.74698,4.98233
694180865,75,834.362,5463.871,0.77256,5.05914
694180992,75,874.001,5505.438,0.80926,5.09763
694181118,75,824.110,5517.771,0.76307,5.10905
694181242,75,851.817,5510.875,0.78872,5.10266
694181368,75,863.908,5507.453,0.79991,5.09949
694181492,75,817.302,5505.797,0.75676,5.09796
694181616,75,785.944,5487.505,0.72773,5.08102
694181740,75,849.591,5497.195,0.78666,5.09000
694181871,75,848.871,5512.224,0.78599,5.10391
694181991,75,838.119,5488.607,0.77604,5.08204
694182117,75,870.046,5457.275,0.80560,5.05303
694182242,75,792.370,5370.224,0.73368,4.97243
694182370,75,811.806,5327.738,0.75167,4.93309
694182491,75,834.147,5329.114,0.77236,4.93437
694182618,75,817.254,5337.785,0.75672,4.94239
694182744,75,819.124,5378.924,0.75845,4.98048
694182869,75,840.284,5427.206,0.77804,5.02519
694182993,75,826.569,5470.354,0.76534,5.06514
694183120,75,847.822,5486.368,0.78502,5.07997
694183247,75,846.081,5484.479,0.78341,5.07822
694183371,75,882.859,5520.726,0.81746,5.11178
694183497,75,797.363,5440.637,0.73830,5.03763
694183619,75,815.291,5450.409,0.75490,5.04668
694183749,75,840.259,5413.299,0.77802,5.01231
694183870,75,868.581,5432.814,0.80424,5.03038
694183995,75,804.742,5401.642,0.74513,5.00152
694184118,75,815.083,5390.865,0.75471,4.99154
694184245,75,845.583,5438.344,0.78295,5.03550
694184493,75,877.766,5514.064,0.81275,5.10561
694184761,75,879.296,5529.680,0.81416,5.12007
694185258,75,811.230,5206.797,0.75114,4.82111
694185497,75,783.643,5140.994,0.72560,4.76018
694186356,75,842.317,5363.906,0.77992,4.96658
694186483,75,863.974,5379.600,0.79998,4.98111
694187394,33,1441.043,4997.795,1.33430,4.62759
694187747,33,1517.909,4680.745,1.40547,4.33402
694187857,33,1519.400,4684.731,1.40685,4.33771
694188074,33,1526.155,4742.214,1.41311,4.39094
694188182,33,1515.893,4734.327,1.40360,4.38364
694188281,33,1497.805,4714.678,1.38686,4.36544
694188380,33,1501.235,4750.455,1.39003,4.39857
694188489,33,1513.400,4769.191,1.40130,4.41592
