timestamp,points,mean_px,max_px,mean_norm,max_norm
748487150,0,0.000,0.000,0.00000,0.00000
timestamp,points,mean_px,max_px,mean_norm,max_norm
748487150,0,0.000,0.000,0.00000,0.00000
748487351,0,0.000,0.000,0.00000,0.00000
748487351,0,0.000,0.000,0.00000,0.00000
748487460,0,0.000,0.000,0.00000,0.00000
748487460,0,0.000,0.000,0.00000,0.00000
748487612,0,0.000,0.000,0.00000,0.00000
748487794,0,0.000,0.000,0.00000,0.00000
748487794,0,0.000,0.000,0.00000,0.00000
748487897,0,0.000,0.000,0.00000,0.00000
748487897,0,0.000,0.000,0.00000,0.00000
748487897,0,0.000,0.000,0.00000,0.00000
748488016,0,0.000,0.000,0.00000,0.00000
748488016,0,0.000,0.000,0.00000,0.00000
748488145,0,0.000,0.000,0.00000,0.00000
748488145,0,0.000,0.000,0.00000,0.00000
748488262,0,0.000,0.000,0.00000,0.00000
748488262,0,0.000,0.000,0.00000,0.00000
748488369,0,0.000,0.000,0.00000,0.00000
748488369,0,0.000,0.000,0.00000,0.00000
748488472,0,0.000,0.000,0.00000,0.00000
748488472,0,0.000,0.000,0.00000,0.00000
748488575,0,0.000,0.000,0.00000,0.00000
748488575,0,0.000,0.000,0.00000,0.00000
748488678,0,0.000,0.000,0.00000,0.00000
748488678,0,0.000,0.000,0.00000,0.00000
748488783,0,0.000,0.000,0.00000,0.00000
748488783,0,0.000,0.000,0.00000,0.00000
748488890,0,0.000,0.000,0.00000,0.00000
748488890,0,0.000,0.000,0.00000,0.00000
748488993,0,0.000,0.000,0.00000,0.00000
748488993,0,0.000,0.000,0.00000,0.00000
748489098,0,0.000,0.000,0.00000,0.00000
748489098,0,0.000,0.000,0.00000,0.00000
748489208,0,0.000,0.000,0.00000,0.00000
748489208,0,0.000,0.000,0.00000,0.00000
748489317,0,0.000,0.000,0.00000,0.00000
748489317,0,0.000,0.000,0.00000,0.00000
748489425,0,0.000,0.000,0.00000,0.00000
748489425,0,0.000,0.000,0.00000,0.00000
748489554,0,0.000,0.000,0.00000,0.00000
748489554,0,0.000,0.000,0.00000,0.00000
748489655,0,0.000,0.000,0.00000,0.00000
748489655,0,0.000,0.000,0.00000,0.00000
748489766,0,0.000,0.000,0.00000,0.00000
748489766,0,0.000,0.000,0.00000,0.00000
748489874,0,0.000,0.000,0.00000,0.00000
748489874,0,0.000,0.000,0.00000,0.00000
748489975,0,0.000,0.000,0.00000,0.00000
748489975,0,0.000,0.000,0.00000,0.00000
748490079,0,0.000,0.000,0.00000,0.00000
748490079,0,0.000,0.000,0.00000,0.00000
748490186,0,0.000,0.000,0.00000,0.00000
748490186,0,0.000,0.000,0.00000,0.00000
748490303,0,0.000,0.000,0.00000,0.00000
748490303,0,0.000,0.000,0.00000,0.00000
748490412,0,0.000,0.000,0.00000,0.00000
748490412,0,0.000,0.000,0.00000,0.00000
748490519,0,0.000,0.000,0.00000,0.00000
748490519,0,0.000,0.000,0.00000,0.00000
748490656,0,0.000,0.000,0.00000,0.00000
748490656,0,0.000,0.000,0.00000,0.00000
748490759,0,0.000,0.000,0.00000,0.00000
748490759,0,0.000,0.000,0.00000,0.00000
748490864,0,0.000,0.000,0.00000,0.00000
748490864,0,0.000,0.000,0.00000,0.00000
748490970,0,0.000,0.000,0.00000,0.00000
748490970,0,0.000,0.000,0.00000,0.00000
748491076,0,0.000,0.000,0.00000,0.00000
748491076,0,0.000,0.000,0.00000,0.00000
748491186,0,0.000,0.000,0.00000,0.00000
748491186,0,0.000,0.000,0.00000,0.00000
748491292,0,0.000,0.000,0.00000,0.00000
748491292,0,0.000,0.000,0.00000,0.00000
