timestamp,points,mean_px,max_px,mean_norm,max_norm
694995543,75,662.540,4436.383,0.61346,4.10776
694995637,75,654.046,4394.491,0.60560,4.06897
694995735,75,652.829,4396.635,0.60447,4.07096
694995935,75,650.828,4376.517,0.60262,4.05233
694996038,75,646.719,4355.451,0.59881,4.03282
694996222,75,650.536,4353.264,0.60235,4.03080
694996495,75,644.853,4336.924,0.59709,4.01567
694996586,75,641.154,4333.105,0.59366,4.01213
694997321,75,655.067,4485.344,0.60654,4.15310
694997411,75,655.991,4483.248,0.60740,4.15116
694997596,75,682.131,4474.709,0.63160,4.14325
694997872,75,645.898,4597.184,0.59805,4.25665
694997961,33,1316.343,4636.897,1.21884,4.29342
694998056,33,1424.088,4442.485,1.31860,4.11341
694998145,33,1435.350,4455.057,1.32903,4.12505
694998237,33,1542.893,4568.284,1.42860,4.22989
694998512,33,1524.022,4678.540,1.41113,4.33198
694998608,33,1508.849,4664.156,1.39708,4.31866
694998694,33,1498.239,4650.019,1.38726,4.30557
694998788,33,1478.561,4626.208,1.36904,4.28353
694998873,33,1401.415,4620.198,1.29761,4.27796
694998965,33,1415.372,4570.330,1.31053,4.23179
694999040,33,1353.438,4171.417,1.25318,3.86242
694999120,33,936.354,1965.515,0.86699,1.81992
694999209,33,1160.538,2726.603,1.07457,2.52463
694999304,0,0.000,0.000,0.00000,0.00000
694999396,0,0.000,0.000,0.00000,0.00000
694999487,0,0.000,0.000,0.00000,0.00000
694999577,0,0.000,0.000,0.00000,0.00000
694999672,0,0.000,0.000,0.00000,0.00000
694999764,0,0.000,0.000,0.00000,0.00000
694999854,33,2491.862,6912.313,2.30728,6.40029
694999946,33,2324.451,6486.997,2.15227,6.00648
695000041,33,2036.668,5397.806,1.88580,4.99797
695000129,33,1918.941,4927.028,1.77680,4.56206
695000203,33,1977.354,5102.729,1.83088,4.72475
695000270,0,0.000,0.000,0.00000,0.00000
695000340,0,0.000,0.000,0.00000,0.00000
695000404,0,0.000,0.000,0.00000,0.00000
695000474,0,0.000,0.000,0.00000,0.00000
695000538,33,950.944,1174.297,0.88050,1.08731
695000604,0,0.000,0.000,0.00000,0.00000
