timestamp,points,mean_px,max_px,mean_norm,max_norm
741214908,21,523.393,799.086,0.48462,0.73989
timestamp,points,mean_px,max_px,mean_norm,max_norm
741214908,21,523.393,799.086,0.48462,0.73989
741215011,54,1427.177,5614.337,1.32146,5.19846
741215011,54,1399.940,5614.337,1.29624,5.19846
741215139,54,1423.510,5686.294,1.31807,5.26509
741215139,54,1510.551,5686.294,1.39866,5.26509
741215270,54,1505.239,5670.691,1.39374,5.25064
741215395,54,1470.844,5643.692,1.36189,5.22564
741215395,54,1514.038,5643.692,1.40175,5.22564
741215395,54,1564.033,5643.692,1.44811,5.22564
741215518,54,1597.691,5636.191,1.47934,5.21870
741215518,54,1593.332,5636.191,1.47531,5.21870
741215644,54,1614.940,5673.355,1.49532,5.25311
741215644,54,1615.930,5673.355,1.49623,5.25311
741215766,54,1574.372,5484.300,1.45775,5.07806
741215766,54,1557.781,5484.300,1.44239,5.07806
741215895,54,1612.643,5688.936,1.49319,5.26753
741215895,54,1613.857,5688.936,1.49431,5.26753
741216014,54,1615.537,5688.936,1.49587,5.26753
741216014,54,1610.949,5697.973,1.49162,5.27590
741216149,54,1522.500,5659.293,1.40972,5.24009
741216149,54,1520.038,5659.293,1.40744,5.24009
741216266,54,1600.380,5743.089,1.48183,5.31768
741216266,54,1574.933,5743.089,1.45827,5.31768
741216392,54,1488.841,5740.572,1.37856,5.31534
741216392,54,1460.151,5740.572,1.35199,5.31534
741216508,54,1441.726,5737.083,1.33493,5.31211
741216508,54,1439.737,5737.083,1.33309,5.31211
741216618,54,1406.356,5458.438,1.30218,5.05411
741216618,54,1405.252,5458.438,1.30116,5.05411
741216727,54,1345.833,5416.851,1.24614,5.01560
741216727,54,1338.781,5416.851,1.23961,5.01560
741216831,54,1329.877,5311.519,1.23137,4.91807
741216831,54,1313.780,5311.519,1.21646,4.91807
741216931,54,1295.027,5338.758,1.19910,4.94329
741217046,54,1287.706,5401.550,1.19232,5.00144
741217046,54,1165.248,5401.550,1.07893,5.00144
741217046,75,950.958,5401.550,0.88052,5.00144
741217151,75,951.314,5436.845,0.88085,5.03412
741217151,75,899.640,5436.845,0.83300,5.03412
741217265,75,886.365,5305.986,0.82071,4.91295
741217265,54,1139.014,5305.986,1.05464,4.91295
741217377,54,1138.309,5316.943,1.05399,4.92310
741217377,75,864.932,5316.943,0.80086,4.92310
741217486,75,867.378,5333.403,0.80313,4.93834
741217611,75,862.694,5274.336,0.79879,4.88364
741217611,75,868.710,5274.336,0.80436,4.88364
741217611,54,1105.989,5274.336,1.02406,4.88364
741217733,54,1117.489,5375.621,1.03471,4.97743
741217733,75,921.468,5375.621,0.85321,4.97743
741217840,75,852.373,4874.988,0.78923,4.51388
741217840,75,841.699,4874.988,0.77935,4.51388
741217952,75,845.486,4987.510,0.78286,4.61806
741217952,75,841.513,4987.510,0.77918,4.61806
741218071,75,841.808,4887.597,0.77945,4.52555
741218071,75,833.598,4887.597,0.77185,4.52555
741218195,75,808.572,4739.728,0.74868,4.38864
741218195,75,803.809,4739.728,0.74342,4.38864
741218305,75,779.035,4556.487,0.72133,4.21897
741218305,75,776.182,4556.487,0.71869,4.21897
741218410,75,759.542,4405.022,0.70328,4.07872
741218410,75,758.277,4405.022,0.70211,4.07872
741218518,75,785.840,4659.371,0.72763,4.31423
741218518,75,788.870,4659.371,0.73043,4.31423
741218630,75,791.865,4613.294,0.73321,4.27157
741218630,75,789.790,4613.294,0.73129,4.27157
741218732,75,795.390,4600.945,0.73647,4.26013
741218732,75,793.573,4600.945,0.73479,4.26013
741218848,75,793.931,4580.360,0.73512,4.24107
741218848,75,791.991,4580.360,0.73333,4.24107
741218946,75,795.741,4627.465,0.73680,4.28469
741218946,75,796.216,4627.465,0.73724,4.28469
741219050,75,790.062,4552.762,0.73154,4.21552
741219050,75,787.482,4552.762,0.72915,4.21552
741219144,75,801.941,4552.762,0.74254,4.21552
741219144,75,816.213,4653.010,0.75575,4.30834
741219243,75,815.264,4648.792,0.75487,4.30444
741219243,75,814.886,4648.792,0.75452,4.30444
