timestamp,points,mean_px,max_px,mean_norm,max_norm
737534991,0,0.000,0.000,0.00000,0.00000
737534991,33,1907.402,5259.722,1.76611,4.87011
737535111,33,1947.467,5397.236,1.80321,4.99744
737535111,33,1947.467,5397.236,1.80321,4.99744
737535258,33,1947.467,5397.236,1.80321,4.99744
737535258,33,1962.034,5418.779,1.81670,5.01739
737535361,33,1962.034,5418.779,1.81670,5.01739
737535361,33,1929.018,5412.841,1.78613,5.01189
737535482,33,1929.018,5412.841,1.78613,5.01189
737535482,33,1935.353,5419.643,1.79199,5.01819
737535614,33,1913.767,5347.885,1.77201,4.95175
737535614,33,1913.767,5347.885,1.77201,4.95175
737535745,33,1784.445,5261.147,1.65226,4.87143
737535745,33,1784.445,5261.147,1.65226,4.87143
737535863,33,1651.209,4984.064,1.52890,4.61487
737535863,54,1091.931,4984.064,1.01105,4.61487
737535985,54,1067.643,4901.012,0.98856,4.53797
737535985,75,849.114,4901.012,0.78622,4.53797
737536117,75,829.702,4800.959,0.76824,4.44533
737536117,54,1169.994,4800.959,1.08333,4.44533
737536237,54,1178.789,4838.417,1.09147,4.48002
737536237,75,1020.759,4838.417,0.94515,4.48002
737536365,75,1030.084,4975.056,0.95378,4.60653
737536365,54,1185.023,4975.056,1.09724,4.60653
737536494,54,1190.895,5102.497,1.10268,4.72453
737536494,54,1056.141,5102.497,0.97791,4.72453
737536615,54,1032.610,4865.574,0.95612,4.50516
737536615,54,1212.219,4865.574,1.12242,4.50516
737536748,54,1238.627,4876.360,1.14688,4.51515
737536748,54,1242.193,4876.360,1.15018,4.51515
737536865,54,1275.122,4876.360,1.18067,4.51515
737536865,54,1240.853,4616.255,1.14894,4.27431
737536991,54,1242.790,4675.961,1.15073,4.32959
737536991,54,1247.687,4675.961,1.15527,4.32959
737537115,54,1259.967,4849.346,1.16664,4.49014
737537115,54,1273.041,4849.346,1.17874,4.49014
737537241,54,1283.503,4842.424,1.18843,4.48373
737537241,75,1097.467,4842.424,1.01617,4.48373
737537365,54,1271.796,4842.424,1.17759,4.48373
737537365,54,1277.171,4816.959,1.18257,4.46015
737537495,54,1279.921,4836.903,1.18511,4.47861
737537495,54,1263.261,4836.903,1.16969,4.47861
737537619,54,1275.277,4909.611,1.18081,4.54594
737537619,33,1634.511,4909.611,1.51344,4.54594
737537741,33,1634.511,4909.611,1.51344,4.54594
737537741,33,1640.023,4931.209,1.51854,4.56593
737537865,33,1641.875,5037.798,1.52026,4.66463
737537865,33,1641.875,5037.798,1.52026,4.66463
737537997,33,1641.875,5037.798,1.52026,4.66463
737537997,33,1666.925,5152.302,1.54345,4.77065
737538116,33,1663.624,5150.003,1.54039,4.76852
737538116,33,1663.624,5150.003,1.54039,4.76852
737538249,33,1591.172,5008.302,1.47331,4.63732
737538249,33,1591.172,5008.302,1.47331,4.63732
737538366,33,1547.388,4936.605,1.43277,4.57093
737538366,33,1547.388,4936.605,1.43277,4.57093
737538491,33,1566.719,4783.181,1.45067,4.42887
737538617,33,1465.600,4632.446,1.35704,4.28930
737538617,33,1465.600,4632.446,1.35704,4.28930
737538617,33,1465.600,4632.446,1.35704,4.28930
737538743,33,1505.396,4614.835,1.39389,4.27300
737538743,54,969.467,4614.835,0.89765,4.27300
737538868,54,990.582,4591.661,0.91721,4.25154
737538868,33,1539.948,4591.661,1.42588,4.25154
737538991,33,1522.250,4543.296,1.40949,4.20676
737538991,33,1522.250,4543.296,1.40949,4.20676
737539119,33,1528.966,4548.180,1.41571,4.21128
737539119,54,992.596,4548.180,0.91907,4.21128
737539242,54,990.090,4551.198,0.91675,4.21407
737539242,75,831.267,4551.198,0.76969,4.21407
737539367,75,842.397,4518.480,0.78000,4.18378
737539367,54,1013.587,4518.480,0.93851,4.18378
737539495,54,1151.417,4518.480,1.06613,4.18378
737539495,54,1150.502,4551.578,1.06528,4.21442
737539628,54,1158.801,4670.070,1.07296,4.32414
737539628,75,892.932,4670.070,0.82679,4.32414
737539742,75,889.483,4675.841,0.82360,4.32948
737539742,75,884.235,4675.841,0.81874,4.32948
