timestamp,points,mean_px,max_px,mean_norm,max_norm
749550257,0,0.000,0.000,0.00000,0.00000
timestamp,points,mean_px,max_px,mean_norm,max_norm
749550257,0,0.000,0.000,0.00000,0.00000
749550453,0,0.000,0.000,0.00000,0.00000
749550453,0,0.000,0.000,0.00000,0.00000
749550565,0,0.000,0.000,0.00000,0.00000
749550565,0,0.000,0.000,0.00000,0.00000
749550680,0,0.000,0.000,0.00000,0.00000
749550680,0,0.000,0.000,0.00000,0.00000
749550782,0,0.000,0.000,0.00000,0.00000
749550782,0,0.000,0.000,0.00000,0.00000
749550926,0,0.000,0.000,0.00000,0.00000
749550926,0,0.000,0.000,0.00000,0.00000
749551037,0,0.000,0.000,0.00000,0.00000
749551037,0,0.000,0.000,0.00000,0.00000
749551155,0,0.000,0.000,0.00000,0.00000
749551155,0,0.000,0.000,0.00000,0.00000
749551258,0,0.000,0.000,0.00000,0.00000
749551258,0,0.000,0.000,0.00000,0.00000
749551376,0,0.000,0.000,0.00000,0.00000
749551376,0,0.000,0.000,0.00000,0.00000
749551482,0,0.000,0.000,0.00000,0.00000
749551482,0,0.000,0.000,0.00000,0.00000
749551586,0,0.000,0.000,0.00000,0.00000
749551586,0,0.000,0.000,0.00000,0.00000
749551697,0,0.000,0.000,0.00000,0.00000
749551697,0,0.000,0.000,0.00000,0.00000
749551806,0,0.000,0.000,0.00000,0.00000
749551806,0,0.000,0.000,0.00000,0.00000
749551910,0,0.000,0.000,0.00000,0.00000
749551910,0,0.000,0.000,0.00000,0.00000
749552028,0,0.000,0.000,0.00000,0.00000
749552028,0,0.000,0.000,0.00000,0.00000
749552156,0,0.000,0.000,0.00000,0.00000
749552156,0,0.000,0.000,0.00000,0.00000
749552261,0,0.000,0.000,0.00000,0.00000
749552261,0,0.000,0.000,0.00000,0.00000
749552388,0,0.000,0.000,0.00000,0.00000
749552388,0,0.000,0.000,0.00000,0.00000
749552510,0,0.000,0.000,0.00000,0.00000
749552510,0,0.000,0.000,0.00000,0.00000
749552621,0,0.000,0.000,0.00000,0.00000
749552621,0,0.000,0.000,0.00000,0.00000
749552727,0,0.000,0.000,0.00000,0.00000
749552727,0,0.000,0.000,0.00000,0.00000
749552831,0,0.000,0.000,0.00000,0.00000
749552937,0,0.000,0.000,0.00000,0.00000
749552937,0,0.000,0.000,0.00000,0.00000
749552937,0,0.000,0.000,0.00000,0.00000
749553049,0,0.000,0.000,0.00000,0.00000
749553049,0,0.000,0.000,0.00000,0.00000
749553200,0,0.000,0.000,0.00000,0.00000
749553200,0,0.000,0.000,0.00000,0.00000
749553310,0,0.000,0.000,0.00000,0.00000
749553310,0,0.000,0.000,0.00000,0.00000
749553421,0,0.000,0.000,0.00000,0.00000
749553421,0,0.000,0.000,0.00000,0.00000
749553529,0,0.000,0.000,0.00000,0.00000
749553629,0,0.000,0.000,0.00000,0.00000
749553629,0,0.000,0.000,0.00000,0.00000
749553629,0,0.000,0.000,0.00000,0.00000
749553742,0,0.000,0.000,0.00000,0.00000
749553742,0,0.000,0.000,0.00000,0.00000
749553843,0,0.000,0.000,0.00000,0.00000
749553843,0,0.000,0.000,0.00000,0.00000
749553947,0,0.000,0.000,0.00000,0.00000
749553947,0,0.000,0.000,0.00000,0.00000
749554068,0,0.000,0.000,0.00000,0.00000
749554068,0,0.000,0.000,0.00000,0.00000
749554188,0,0.000,0.000,0.00000,0.00000
749554188,0,0.000,0.000,0.00000,0.00000
749554293,0,0.000,0.000,0.00000,0.00000
749554293,0,0.000,0.000,0.00000,0.00000
749554412,0,0.000,0.000,0.00000,0.00000
749554412,0,0.000,0.000,0.00000,0.00000
749554515,0,0.000,0.000,0.00000,0.00000
749554515,0,0.000,0.000,0.00000,0.00000
749554624,0,0.000,0.000,0.00000,0.00000
749554624,0,0.000,0.000,0.00000,0.00000
749554747,0,0.000,0.000,0.00000,0.00000
749554747,0,0.000,0.000,0.00000,0.00000
749554856,0,0.000,0.000,0.00000,0.00000
749554856,0,0.000,0.000,0.00000,0.00000
749554963,0,0.000,0.000,0.00000,0.00000
749554963,0,0.000,0.000,0.00000,0.00000
749555076,0,0.000,0.000,0.00000,0.00000
749555076,0,0.000,0.000,0.00000,0.00000
749555180,0,0.000,0.000,0.00000,0.00000
749555180,0,0.000,0.000,0.00000,0.00000
749555281,0,0.000,0.000,0.00000,0.00000
749555281,0,0.000,0.000,0.00000,0.00000
749555384,0,0.000,0.000,0.00000,0.00000
749555384,0,0.000,0.000,0.00000,0.00000
