timestamp,points,mean_px,max_px,mean_norm,max_norm
696066807,0,0.000,0.000,0.00000,0.00000
696066896,0,0.000,0.000,0.00000,0.00000
696066990,0,0.000,0.000,0.00000,0.00000
696067079,0,0.000,0.000,0.00000,0.00000
696067162,0,0.000,0.000,0.00000,0.00000
696067231,0,0.000,0.000,0.00000,0.00000
696067296,0,0.000,0.000,0.00000,0.00000
696067363,0,0.000,0.000,0.00000,0.00000
696067434,0,0.000,0.000,0.00000,0.00000
696067500,0,0.000,0.000,0.00000,0.00000
696067566,0,0.000,0.000,0.00000,0.00000
696067635,0,0.000,0.000,0.00000,0.00000
696067702,0,0.000,0.000,0.00000,0.00000
696067771,0,0.000,0.000,0.00000,0.00000
696067847,0,0.000,0.000,0.00000,0.00000
696067910,0,0.000,0.000,0.00000,0.00000
timestamp,points,mean_px,max_px,mean_norm,max_norm
696067970,0,0.000,0.000,0.00000,0.00000
