timestamp,points,mean_px,max_px,mean_norm,max_norm
692935478,54,809.731,3910.392,0.74975,3.62073
692935594,54,967.851,3894.934,0.89616,3.60642
692936076,75,726.790,3876.406,0.67295,3.58926
692936203,75,723.564,3876.664,0.66997,3.58950
692936327,75,719.298,3847.538,0.66602,3.56254
692936457,75,724.846,3855.354,0.67115,3.56977
692936576,75,734.406,3867.638,0.68001,3.58115
692936704,75,740.924,3922.887,0.68604,3.63230
692936833,75,731.285,3903.480,0.67712,3.61433
692936959,75,729.789,3902.852,0.67573,3.61375
692937085,75,724.924,3881.664,0.67123,3.59413
692937208,75,727.557,3895.520,0.67366,3.60696
692937330,75,721.291,4003.519,0.66786,3.70696
692937452,54,859.737,4078.026,0.79605,3.77595
692937580,75,680.177,4092.073,0.62979,3.78896
692937703,75,692.281,4068.897,0.64100,3.76750
692937831,75,673.663,4029.303,0.62376,3.73084
692937956,75,656.208,4029.029,0.60760,3.73058
692938077,75,642.409,3961.046,0.59482,3.66763
692938211,75,642.424,3895.335,0.59484,3.60679
692938334,75,640.427,3886.049,0.59299,3.59819
692938461,75,638.199,3873.155,0.59093,3.58625
692938584,75,637.006,3843.691,0.58982,3.55897
692938706,75,640.114,3868.585,0.59270,3.58202
692938830,75,646.713,3884.611,0.59881,3.59686
692938955,75,648.934,3913.691,0.60086,3.62379
692939083,75,646.641,3895.438,0.59874,3.60689
692939215,75,639.075,3818.395,0.59174,3.53555
692939331,75,627.384,3802.755,0.58091,3.52107
692939454,75,611.265,3845.239,0.56599,3.56041
692939583,75,612.605,3843.516,0.56723,3.55881
692939711,75,652.541,3822.727,0.60420,3.53956
692939832,75,643.357,3804.636,0.59570,3.52281
692940080,75,653.844,3851.671,0.60541,3.56636
692940205,75,676.341,4041.730,0.62624,3.74234
692940330,75,670.046,3975.951,0.62041,3.68144
692940458,75,647.627,3900.523,0.59965,3.61160
692940581,75,647.692,3871.961,0.59971,3.58515
692940705,75,666.937,3868.469,0.61753,3.58192
692940829,75,647.596,3824.135,0.59963,3.54087
692940956,75,647.845,3826.184,0.59986,3.54276
692941086,75,649.135,3886.354,0.60105,3.59848
692941209,75,647.921,3884.567,0.59993,3.59682
692941336,75,663.540,3922.390,0.61439,3.63184
692941462,75,659.140,3917.486,0.61031,3.62730
692941581,75,661.870,3890.979,0.61284,3.60276
692941706,75,670.482,3905.012,0.62082,3.61575
692941841,75,672.090,3863.602,0.62231,3.57741
692941959,75,686.874,3911.936,0.63599,3.62216
692942087,75,680.178,3818.750,0.62979,3.53588
692942209,75,691.884,3779.634,0.64063,3.49966
692942338,75,718.601,3911.429,0.66537,3.62169
692942459,75,687.415,3818.361,0.63650,3.53552
692942584,75,677.537,3817.588,0.62735,3.53480
692942708,75,689.871,3879.873,0.63877,3.59247
692942843,75,716.453,3878.015,0.66338,3.59075
692942959,75,707.405,3878.105,0.65500,3.59084
692943090,75,730.500,3858.500,0.67639,3.57269
692943213,75,724.324,3796.080,0.67067,3.51489
692943333,75,701.626,3791.951,0.64965,3.51107
692943458,75,715.132,3778.192,0.66216,3.49833
692943593,75,727.377,3759.918,0.67350,3.48141
692943714,75,721.872,3761.274,0.66840,3.48266
692943841,75,727.370,3778.162,0.67349,3.49830
692943963,75,747.373,3797.699,0.69201,3.51639
692944088,75,764.146,3821.482,0.70754,3.53841
692944208,75,773.974,3930.152,0.71664,3.63903
692944345,54,935.433,3918.316,0.86614,3.62807
692944459,54,940.533,3915.722,0.87086,3.62567
692944966,75,752.627,4003.224,0.69688,3.70669
692945087,75,778.453,4075.035,0.72079,3.77318
692945215,75,782.682,4058.038,0.72471,3.75744
692945335,75,794.556,4092.780,0.73570,3.78961
692945459,75,794.221,4095.878,0.73539,3.79248
692945588,75,782.514,4058.154,0.72455,3.75755
692945710,75,784.649,4041.918,0.72653,3.74252
692945838,75,772.108,4047.510,0.71492,3.74769
692945963,75,762.759,4070.831,0.70626,3.76929
692946087,75,687.330,4073.142,0.63642,3.77143
692946209,75,684.482,4073.016,0.63378,3.77131
692946339,75,701.239,4094.901,0.64930,3.79158
692946462,75,686.804,4090.328,0.63593,3.78734
692946587,75,673.733,3998.271,0.62383,3.70210
692946714,75,679.134,3974.509,0.62883,3.68010
692946836,75,684.011,3965.548,0.63334,3.67180
692946964,75,679.671,3925.964,0.62933,3.63515
692947088,75,675.551,3926.916,0.62551,3.63603
692947215,75,670.330,3894.730,0.62068,3.60623
692947343,75,668.628,3892.462,0.61910,3.60413
692947461,75,662.203,3911.196,0.61315,3.62148
692947591,75,656.683,3913.671,0.60804,3.62377
692947723,75,659.062,3864.268,0.61024,3.57803
692947843,75,666.424,3918.477,0.61706,3.62822
692947978,75,673.802,3939.437,0.62389,3.64763
692948091,75,673.091,3938.900,0.62323,3.64713
692948214,75,655.931,3885.612,0.60734,3.59779
692948344,75,660.650,3887.815,0.61171,3.59983
692948463,75,662.023,3880.575,0.61298,3.59313
692948591,75,658.179,3830.515,0.60942,3.54677
692948713,75,660.792,3868.581,0.61184,3.58202
692948839,75,661.132,3863.140,0.61216,3.57698
692948967,75,658.371,3857.537,0.60960,3.57179
692949088,75,659.230,3861.782,0.61040,3.57572
692949215,75,653.279,3842.510,0.60489,3.55788
692949336,75,659.838,3861.245,0.61096,3.57523
692949469,75,657.909,3861.228,0.60917,3.57521
692949587,75,655.000,3857.637,0.60648,3.57189
692949715,75,664.027,3915.725,0.61484,3.62567
692949838,75,664.123,3911.171,0.61493,3.62145
692949964,75,661.763,3908.973,0.61274,3.61942
692950092,75,659.833,3853.780,0.61096,3.56831
692950227,75,656.459,3854.357,0.60783,3.56885
692950341,75,655.353,3843.734,0.60681,3.55901
692950466,75,654.947,3848.110,0.60643,3.56306
692950591,75,656.802,3842.392,0.60815,3.55777
692950713,54,864.584,3894.876,0.80054,3.60637
692951093,75,865.936,4014.963,0.80179,3.71756
692951214,75,861.503,4007.579,0.79769,3.71072
692951340,75,874.663,4048.698,0.80987,3.74879
692951471,75,872.812,4060.650,0.80816,3.75986
692951724,54,1097.547,4197.745,1.01625,3.88680
692951843,54,1065.104,4233.563,0.98621,3.91997
692951965,54,1081.139,4325.825,1.00105,4.00539
692952089,54,1115.036,4462.063,1.03244,4.13154
692952216,54,1074.504,4474.622,0.99491,4.14317
692952342,75,754.333,4420.789,0.69846,4.09332
692952592,75,717.570,4281.978,0.66442,3.96479
692952717,75,716.210,4203.228,0.66316,3.89188
692952842,75,698.107,3968.469,0.64640,3.67451
692952967,75,689.476,3796.931,0.63840,3.51568
692953091,75,693.425,3837.162,0.64206,3.55293
692953222,75,649.892,3714.123,0.60175,3.43900
692953341,75,654.239,3577.990,0.60578,3.31295
692953467,75,618.676,3513.910,0.57285,3.25362
692953592,75,645.771,3658.843,0.59794,3.38782
692953717,75,671.672,3857.862,0.62192,3.57209
692953847,54,884.312,3929.994,0.81881,3.63888
692953971,75,668.882,3875.238,0.61933,3.58818
692954092,75,668.287,3822.970,0.61878,3.53979
692954222,75,665.852,3767.125,0.61653,3.48808
692954342,75,677.739,3722.802,0.62754,3.44704
692954474,54,862.991,3726.531,0.79907,3.45049
692954594,54,875.577,3733.218,0.81072,3.45668
692954720,54,776.954,3768.262,0.71940,3.48913
692954842,54,887.355,3811.903,0.82163,3.52954
692954969,54,802.179,3820.498,0.74276,3.53750
692955093,54,797.316,3823.649,0.73826,3.54042
692955221,54,790.277,3825.725,0.73174,3.54234
692955346,54,785.715,3826.786,0.72751,3.54332
692955469,75,682.397,3811.594,0.63185,3.52925
692955718,75,689.023,3805.351,0.63798,3.52347
692955846,75,690.659,3788.249,0.63950,3.50764
692955971,75,680.633,3818.434,0.63022,3.53559
692956093,75,652.051,3873.810,0.60375,3.58686
692956222,75,636.251,3891.897,0.58912,3.60361
692956470,75,655.573,3900.817,0.60701,3.61187
692956594,75,677.284,3901.443,0.62711,3.61245
692956720,75,679.778,3901.194,0.62942,3.61222
692956848,75,672.493,3881.810,0.62268,3.59427
692956971,75,677.090,3863.080,0.62694,3.57693
692957098,75,683.069,3864.130,0.63247,3.57790
692957212,75,671.659,3857.198,0.62191,3.57148
692957448,75,682.506,3844.209,0.63195,3.55945
692957566,75,685.767,3854.345,0.63497,3.56884
692957694,75,681.259,3844.170,0.63080,3.55942
692957794,75,671.136,3827.771,0.62142,3.54423
692957921,75,663.871,3828.063,0.61470,3.54450
692958034,75,661.294,3846.069,0.61231,3.56118
692958149,75,658.516,3827.239,0.60974,3.54374
692958383,75,661.481,3796.415,0.61248,3.51520
692958496,75,662.965,3729.899,0.61386,3.45361
692958621,75,657.658,3734.223,0.60894,3.45761
692958747,75,661.465,3786.068,0.61247,3.50562
692958874,75,658.380,3764.726,0.60961,3.48586
692959121,75,654.916,3746.728,0.60640,3.46919
692959248,75,658.820,3791.791,0.61002,3.51092
692959375,75,657.609,3822.722,0.60890,3.53956
692959499,75,654.981,3821.365,0.60646,3.53830
692959621,75,653.893,3786.900,0.60546,3.50639
692959873,33,1359.454,3738.007,1.25875,3.46112
692959997,33,1242.103,3864.746,1.15010,3.57847
692960123,33,1415.887,4133.928,1.31101,3.82771
692960251,33,1333.681,4079.611,1.23489,3.77742
692960373,33,1349.298,4147.642,1.24935,3.84041
692960498,33,1360.715,3772.171,1.25992,3.49275
692960622,33,882.919,1683.364,0.81752,1.55867
692960752,0,0.000,0.000,0.00000,0.00000
692960874,0,0.000,0.000,0.00000,0.00000
692961005,33,1318.016,3703.701,1.22039,3.42935
692961122,33,1392.326,3790.362,1.28919,3.50959
692961250,54,1106.963,3452.549,1.02497,3.19681
692961372,33,1020.913,2937.893,0.94529,2.72027
692961500,33,1491.063,3031.840,1.38061,2.80726
692961622,33,2233.658,3637.960,2.06820,3.36848
692961749,33,2713.203,4339.773,2.51222,4.01831
