timestamp,points,mean_px,max_px,mean_norm,max_norm
749079439,0,0.000,0.000,0.00000,0.00000
timestamp,points,mean_px,max_px,mean_norm,max_norm
749079439,0,0.000,0.000,0.00000,0.00000
749079623,0,0.000,0.000,0.00000,0.00000
749079623,0,0.000,0.000,0.00000,0.00000
749079730,0,0.000,0.000,0.00000,0.00000
749079730,0,0.000,0.000,0.00000,0.00000
749079839,0,0.000,0.000,0.00000,0.00000
749079839,0,0.000,0.000,0.00000,0.00000
749079977,0,0.000,0.000,0.00000,0.00000
749079977,0,0.000,0.000,0.00000,0.00000
749080089,0,0.000,0.000,0.00000,0.00000
749080089,0,0.000,0.000,0.00000,0.00000
749080196,0,0.000,0.000,0.00000,0.00000
749080196,0,0.000,0.000,0.00000,0.00000
749080304,0,0.000,0.000,0.00000,0.00000
749080304,0,0.000,0.000,0.00000,0.00000
749080428,0,0.000,0.000,0.00000,0.00000
749080428,0,0.000,0.000,0.00000,0.00000
749080533,0,0.000,0.000,0.00000,0.00000
749080533,0,0.000,0.000,0.00000,0.00000
749080662,0,0.000,0.000,0.00000,0.00000
749080662,0,0.000,0.000,0.00000,0.00000
749080767,0,0.000,0.000,0.00000,0.00000
749080767,0,0.000,0.000,0.00000,0.00000
749080871,0,0.000,0.000,0.00000,0.00000
749080871,0,0.000,0.000,0.00000,0.00000
749081006,0,0.000,0.000,0.00000,0.00000
749081006,0,0.000,0.000,0.00000,0.00000
749081111,0,0.000,0.000,0.00000,0.00000
749081111,0,0.000,0.000,0.00000,0.00000
749081230,0,0.000,0.000,0.00000,0.00000
749081230,0,0.000,0.000,0.00000,0.00000
749081331,0,0.000,0.000,0.00000,0.00000
749081331,0,0.000,0.000,0.00000,0.00000
749081430,0,0.000,0.000,0.00000,0.00000
749081430,0,0.000,0.000,0.00000,0.00000
749081546,0,0.000,0.000,0.00000,0.00000
749081546,0,0.000,0.000,0.00000,0.00000
749081658,0,0.000,0.000,0.00000,0.00000
749081658,0,0.000,0.000,0.00000,0.00000
749081766,0,0.000,0.000,0.00000,0.00000
749081766,0,0.000,0.000,0.00000,0.00000
749081884,0,0.000,0.000,0.00000,0.00000
749081884,0,0.000,0.000,0.00000,0.00000
749081997,0,0.000,0.000,0.00000,0.00000
749081997,0,0.000,0.000,0.00000,0.00000
749082104,0,0.000,0.000,0.00000,0.00000
749082104,0,0.000,0.000,0.00000,0.00000
749082205,0,0.000,0.000,0.00000,0.00000
749082205,0,0.000,0.000,0.00000,0.00000
749082316,0,0.000,0.000,0.00000,0.00000
749082316,0,0.000,0.000,0.00000,0.00000
749082422,0,0.000,0.000,0.00000,0.00000
749082422,0,0.000,0.000,0.00000,0.00000
749082532,0,0.000,0.000,0.00000,0.00000
749082532,0,0.000,0.000,0.00000,0.00000
749082655,0,0.000,0.000,0.00000,0.00000
749082655,0,0.000,0.000,0.00000,0.00000
749082765,0,0.000,0.000,0.00000,0.00000
749082765,0,0.000,0.000,0.00000,0.00000
749082874,0,0.000,0.000,0.00000,0.00000
749082874,0,0.000,0.000,0.00000,0.00000
749082983,0,0.000,0.000,0.00000,0.00000
749082983,0,0.000,0.000,0.00000,0.00000
749083091,0,0.000,0.000,0.00000,0.00000
749083091,0,0.000,0.000,0.00000,0.00000
749083208,0,0.000,0.000,0.00000,0.00000
749083208,0,0.000,0.000,0.00000,0.00000
749083316,0,0.000,0.000,0.00000,0.00000
749083316,0,0.000,0.000,0.00000,0.00000
749083421,0,0.000,0.000,0.00000,0.00000
749083421,0,0.000,0.000,0.00000,0.00000
749083532,0,0.000,0.000,0.00000,0.00000
749083532,0,0.000,0.000,0.00000,0.00000
749083632,0,0.000,0.000,0.00000,0.00000
749083632,0,0.000,0.000,0.00000,0.00000
749083745,0,0.000,0.000,0.00000,0.00000
749083745,0,0.000,0.000,0.00000,0.00000
749083849,0,0.000,0.000,0.00000,0.00000
749083849,0,0.000,0.000,0.00000,0.00000
749084004,0,0.000,0.000,0.00000,0.00000
749084004,0,0.000,0.000,0.00000,0.00000
749084104,0,0.000,0.000,0.00000,0.00000
749084104,0,0.000,0.000,0.00000,0.00000
749084213,0,0.000,0.000,0.00000,0.00000
749084213,0,0.000,0.000,0.00000,0.00000
749084313,0,0.000,0.000,0.00000,0.00000
749084313,0,0.000,0.000,0.00000,0.00000
749084432,0,0.000,0.000,0.00000,0.00000
749084432,0,0.000,0.000,0.00000,0.00000
749084554,0,0.000,0.000,0.00000,0.00000
749084554,0,0.000,0.000,0.00000,0.00000
749084675,0,0.000,0.000,0.00000,0.00000
749084675,0,0.000,0.000,0.00000,0.00000
749084777,0,0.000,0.000,0.00000,0.00000
749084777,0,0.000,0.000,0.00000,0.00000
749084879,0,0.000,0.000,0.00000,0.00000
749084879,0,0.000,0.000,0.00000,0.00000
749084993,0,0.000,0.000,0.00000,0.00000
749084993,0,0.000,0.000,0.00000,0.00000
749085100,0,0.000,0.000,0.00000,0.00000
749085100,0,0.000,0.000,0.00000,0.00000
749085219,0,0.000,0.000,0.00000,0.00000
749085219,0,0.000,0.000,0.00000,0.00000
749085321,0,0.000,0.000,0.00000,0.00000
749085321,0,0.000,0.000,0.00000,0.00000
749085427,0,0.000,0.000,0.00000,0.00000
749085427,0,0.000,0.000,0.00000,0.00000
749085546,0,0.000,0.000,0.00000,0.00000
749085546,0,0.000,0.000,0.00000,0.00000
749085669,0,0.000,0.000,0.00000,0.00000
749085669,0,0.000,0.000,0.00000,0.00000
749085802,0,0.000,0.000,0.00000,0.00000
749085802,0,0.000,0.000,0.00000,0.00000
749085921,0,0.000,0.000,0.00000,0.00000
749085921,0,0.000,0.000,0.00000,0.00000
749086053,0,0.000,0.000,0.00000,0.00000
749086053,0,0.000,0.000,0.00000,0.00000
749086172,0,0.000,0.000,0.00000,0.00000
749086172,0,0.000,0.000,0.00000,0.00000
749086297,0,0.000,0.000,0.00000,0.00000
749086297,0,0.000,0.000,0.00000,0.00000
749086424,0,0.000,0.000,0.00000,0.00000
749086424,0,0.000,0.000,0.00000,0.00000
749086548,0,0.000,0.000,0.00000,0.00000
749086548,0,0.000,0.000,0.00000,0.00000
749086674,0,0.000,0.000,0.00000,0.00000
749086674,0,0.000,0.000,0.00000,0.00000
749086806,0,0.000,0.000,0.00000,0.00000
749086806,0,0.000,0.000,0.00000,0.00000
749086927,0,0.000,0.000,0.00000,0.00000
749086927,0,0.000,0.000,0.00000,0.00000
749087048,0,0.000,0.000,0.00000,0.00000
749087048,0,0.000,0.000,0.00000,0.00000
749087174,0,0.000,0.000,0.00000,0.00000
749087174,0,0.000,0.000,0.00000,0.00000
749087297,0,0.000,0.000,0.00000,0.00000
749087297,0,0.000,0.000,0.00000,0.00000
749087407,0,0.000,0.000,0.00000,0.00000
749087407,0,0.000,0.000,0.00000,0.00000
749087516,0,0.000,0.000,0.00000,0.00000
749087516,0,0.000,0.000,0.00000,0.00000
749087649,0,0.000,0.000,0.00000,0.00000
749087649,0,0.000,0.000,0.00000,0.00000
749087759,0,0.000,0.000,0.00000,0.00000
749087759,0,0.000,0.000,0.00000,0.00000
749087865,0,0.000,0.000,0.00000,0.00000
749087865,0,0.000,0.000,0.00000,0.00000
749087967,0,0.000,0.000,0.00000,0.00000
749087967,0,0.000,0.000,0.00000,0.00000
749088077,0,0.000,0.000,0.00000,0.00000
749088077,0,0.000,0.000,0.00000,0.00000
