timestamp,points,mean_px,max_px,mean_norm,max_norm
688332982,33,1009.120,3262.861,0.93437,3.02117
688333088,54,703.998,3197.287,0.65185,2.96045
688333220,54,684.280,3151.287,0.63359,2.91786
688333348,75,549.357,3135.447,0.50866,2.90319
688333466,54,653.314,3124.412,0.60492,2.89297
688333587,54,655.250,3076.982,0.60671,2.84906
688333713,33,987.769,3218.496,0.91460,2.98009
688333838,54,714.622,3285.308,0.66169,3.04195
688333964,54,721.620,3270.702,0.66817,3.02843
688334090,54,651.627,3263.085,0.60336,3.02137
688334218,54,646.546,3268.742,0.59865,3.02661
688334346,33,1081.887,3476.658,1.00175,3.21913
688334465,33,1123.709,3592.361,1.04047,3.32626
688334965,54,775.075,3616.044,0.71766,3.34819
688335093,75,581.853,3523.711,0.53875,3.26270
688335219,75,588.632,3494.146,0.54503,3.23532
688335347,75,561.627,3399.338,0.52003,3.14754
688335467,75,558.657,3326.681,0.51727,3.08026
688335596,75,473.838,2541.983,0.43874,2.35369
688335718,75,493.893,2819.211,0.45731,2.61038
688335846,75,491.364,2762.124,0.45497,2.55752
688335976,75,489.693,2774.599,0.45342,2.56907
688336092,75,484.207,2703.677,0.44834,2.50340
688336218,75,499.788,2743.634,0.46277,2.54040
688336344,75,500.624,2762.603,0.46354,2.55797
688336474,75,501.853,2839.784,0.46468,2.62943
688336721,75,538.396,3042.748,0.49851,2.81736
688336843,75,546.966,3092.504,0.50645,2.86343
688336972,54,660.307,3203.235,0.61140,2.96596
688337093,75,574.119,3309.672,0.53159,3.06451
688337220,75,590.389,3435.262,0.54666,3.18080
688337344,75,602.672,3551.976,0.55803,3.28887
688337468,75,601.392,3548.935,0.55684,3.28605
688337593,75,589.337,3506.256,0.54568,3.24653
688337719,75,597.442,3500.273,0.55319,3.24099
688337844,75,593.991,3537.811,0.54999,3.27575
688337972,75,596.352,3601.563,0.55218,3.33478
688338100,75,599.139,3558.756,0.55476,3.29514
688338219,75,637.228,3569.431,0.59003,3.30503
688338351,75,648.651,3524.937,0.60060,3.26383
688338469,75,652.603,3538.258,0.60426,3.27617
688338600,75,630.544,3411.403,0.58384,3.15871
688338718,75,660.658,3563.674,0.61172,3.29970
688338852,75,644.670,3552.470,0.59692,3.28932
688338970,75,644.435,3568.973,0.59670,3.30460
688339100,75,609.980,3440.288,0.56480,3.18545
688339223,75,605.037,3519.844,0.56022,3.25912
688339344,75,579.552,3485.347,0.53662,3.22717
688339470,75,578.096,3465.450,0.53527,3.20875
688339596,75,592.971,3514.072,0.54905,3.25377
688339721,54,721.042,3539.469,0.66763,3.27729
688339846,54,741.735,3508.905,0.68679,3.24899
688340096,75,558.346,3615.168,0.51699,3.34738
688340222,75,561.232,3618.554,0.51966,3.35051
688340346,75,573.998,3555.224,0.53148,3.29187
688340470,75,591.052,3519.192,0.54727,3.25851
688340600,75,582.805,3515.612,0.53963,3.25520
688340722,75,578.669,3516.789,0.53580,3.25629
688340850,75,567.929,3448.242,0.52586,3.19282
688340972,75,579.943,3547.132,0.53698,3.28438
688341098,75,565.727,3496.345,0.52382,3.23736
688341224,75,543.919,3517.728,0.50363,3.25716
688341348,75,553.197,3536.918,0.51222,3.27492
688341472,54,728.634,3533.259,0.67466,3.27154
688341724,75,580.166,3541.932,0.53719,3.27957
688341854,75,577.831,3597.569,0.53503,3.33108
688341975,75,561.484,3550.647,0.51989,3.28764
688342098,75,555.726,3539.960,0.51456,3.27774
688342229,75,564.730,3538.854,0.52290,3.27672
688342349,75,562.436,3537.459,0.52077,3.27542
688342482,75,562.480,3492.719,0.52081,3.23400
688342602,75,544.645,3530.653,0.50430,3.26912
688342723,75,549.571,3509.716,0.50886,3.24974
688342847,75,549.151,3542.225,0.50847,3.27984
688342972,75,547.157,3509.806,0.50663,3.24982
688343101,75,560.289,3515.423,0.51879,3.25502
688343231,75,561.437,3516.780,0.51985,3.25628
688343350,75,538.602,3424.021,0.49871,3.17039
688343482,75,557.710,3496.105,0.51640,3.23713
688343602,75,550.406,3551.234,0.50964,3.28818
688343725,75,561.985,3558.227,0.52036,3.29465
688343851,75,571.007,3579.490,0.52871,3.31434
688343977,75,545.993,3494.802,0.50555,3.23593
688344099,75,558.036,3497.667,0.51670,3.23858
688344228,75,543.492,3498.849,0.50323,3.23968
688344352,75,543.420,3492.296,0.50317,3.23361
688344477,75,552.233,3561.561,0.51133,3.29774
688344600,75,544.892,3475.104,0.50453,3.21769
688344724,75,542.496,3487.113,0.50231,3.22881
688344850,75,552.646,3570.834,0.51171,3.30633
688344973,75,554.754,3559.756,0.51366,3.29607
688345100,75,549.730,3561.757,0.50901,3.29792
688345228,75,564.457,3515.900,0.52265,3.25546
688345730,54,743.243,3551.318,0.68819,3.28826
688346227,75,546.754,3462.469,0.50625,3.20599
688346851,54,725.920,3557.846,0.67215,3.29430
688347103,75,549.023,3527.126,0.50835,3.26586
688347735,75,557.257,3568.849,0.51598,3.30449
688347982,75,543.906,3428.918,0.50362,3.17492
688348351,75,558.248,3544.664,0.51690,3.28210
688348614,75,573.080,3574.459,0.53063,3.30968
688349233,33,1266.992,3737.679,1.17314,3.46081
688349614,33,1453.452,4095.487,1.34579,3.79212
688349735,33,1595.122,4319.576,1.47696,3.99961
688349851,33,1662.871,4495.688,1.53970,4.16267
688349979,33,1661.751,4560.412,1.53866,4.22260
688350104,33,1618.053,4598.758,1.49820,4.25811
688350228,33,1653.795,4620.685,1.53129,4.27841
688350355,33,1779.181,4907.361,1.64739,4.54385
688350485,33,1744.242,4941.355,1.61504,4.57533
688350605,33,1696.264,4929.209,1.57061,4.56408
