timestamp,points,mean_px,max_px,mean_norm,max_norm
691036411,75,532.538,3230.927,0.49309,2.99160
691036538,75,535.054,3237.200,0.49542,2.99741
691036660,75,540.010,3238.148,0.50001,2.99829
691036786,75,546.930,3295.396,0.50642,3.05129
691036911,75,548.290,3293.240,0.50768,3.04930
691037298,75,549.841,3349.082,0.50911,3.10100
691037541,75,581.399,3348.797,0.53833,3.10074
691038046,75,554.942,3329.673,0.51384,3.08303
691038414,75,566.199,3342.495,0.52426,3.09490
691038542,75,570.658,3380.312,0.52839,3.12992
691038913,75,592.799,3377.502,0.54889,3.12732
691039791,75,590.863,3338.308,0.54710,3.09103
691040045,75,555.695,3407.942,0.51453,3.15550
691040664,75,597.153,3404.934,0.55292,3.15272
691040788,75,556.762,3409.354,0.51552,3.15681
691041043,75,624.882,3584.897,0.57859,3.31935
691041546,33,1425.932,4066.155,1.32031,3.76496
691042042,33,1528.567,4368.609,1.41534,4.04501
691042164,0,0.000,0.000,0.00000,0.00000
691042290,0,0.000,0.000,0.00000,0.00000
691042411,0,0.000,0.000,0.00000,0.00000
691042538,0,0.000,0.000,0.00000,0.00000
691042662,0,0.000,0.000,0.00000,0.00000
691042795,0,0.000,0.000,0.00000,0.00000
691042915,0,0.000,0.000,0.00000,0.00000
691043041,0,0.000,0.000,0.00000,0.00000
691043169,33,1644.840,3527.618,1.52300,3.26631
691043293,33,1727.176,3625.906,1.59924,3.35732
691043412,33,1420.987,3133.463,1.31573,2.90135
691043542,33,1526.524,3118.160,1.41345,2.88718
691043666,33,1460.225,3052.124,1.35206,2.82604
691043789,33,1439.071,3032.457,1.33247,2.80783
691043919,33,1445.337,2924.173,1.33827,2.70757
691044044,0,0.000,0.000,0.00000,0.00000
691044165,0,0.000,0.000,0.00000,0.00000
691044294,0,0.000,0.000,0.00000,0.00000
691044549,0,0.000,0.000,0.00000,0.00000
691044665,0,0.000,0.000,0.00000,0.00000
