timestamp,points,mean_px,max_px,mean_norm,max_norm
746613590,75,657.683,3603.881,0.60894,3.33693
746613713,75,657.566,3600.796,0.60886,3.33407
746613713,75,656.719,3602.365,0.60807,3.33551
746613840,75,657.774,3613.317,0.60905,3.34566
746613840,75,658.312,3613.317,0.60954,3.34566
746613963,75,659.903,3612.977,0.61102,3.34535
746613963,75,660.588,3612.977,0.61166,3.34535
746614218,75,657.217,3611.480,0.60853,3.34396
746614218,75,657.928,3611.480,0.60919,3.34396
746614344,75,659.953,3625.604,0.61107,3.35704
746614344,75,660.099,3625.604,0.61117,3.35704
746614472,75,656.961,3591.477,0.60830,3.32544
746614472,75,657.084,3591.477,0.60838,3.32544
746614586,75,654.979,3558.356,0.60646,3.29477
746614586,75,655.105,3558.356,0.60655,3.29477
746614715,75,654.080,3547.559,0.60559,3.28478
746614715,75,653.089,3547.559,0.60471,3.28478
746614838,75,652.586,3572.925,0.60423,3.30826
746614838,75,653.010,3572.925,0.60464,3.30826
746614967,75,651.455,3556.715,0.60320,3.29325
746614967,75,651.880,3556.715,0.60358,3.29325
746615096,75,649.937,3556.715,0.60179,3.29325
746615096,75,649.254,3551.355,0.60116,3.28829
746615214,75,649.977,3551.355,0.60183,3.28829
746615214,75,649.372,3550.863,0.60127,3.28784
746615345,75,648.479,3550.863,0.60044,3.28784
746615589,75,646.982,3550.866,0.59906,3.28784
746615345,75,646.962,3550.866,0.59904,3.28784
746615716,75,647.744,3550.866,0.59976,3.28784
746615716,75,647.478,3545.475,0.59951,3.28284
746615843,75,646.750,3540.046,0.59884,3.27782
746615843,75,646.304,3535.349,0.59843,3.27347
746615965,75,646.017,3535.349,0.59816,3.27347
746615965,75,646.809,3553.163,0.59890,3.28997
746616087,75,646.434,3553.163,0.59855,3.28997
746616340,75,646.883,3552.683,0.59896,3.28952
746616340,75,646.418,3553.163,0.59853,3.28997
746616591,75,646.450,3551.696,0.59856,3.28861
746616591,75,646.450,3551.696,0.59856,3.28861
746616718,75,646.213,3551.990,0.59835,3.28888
746616591,75,645.261,3551.990,0.59746,3.28888
746616718,75,646.573,3552.623,0.59868,3.28947
746616848,75,645.907,3552.623,0.59806,3.28947
746616848,75,646.521,3560.626,0.59863,3.29688
746616971,75,646.259,3560.626,0.59839,3.29688
746617215,54,756.957,3564.746,0.70087,3.30069
746617215,54,756.957,3564.746,0.70087,3.30069
746617596,33,1171.929,3562.477,1.08505,3.29859
746617596,33,1171.997,3556.075,1.08518,3.29266
746617597,54,768.484,3556.075,0.71156,3.29266
746617597,54,770.723,3569.191,0.71363,3.30481
746617845,54,791.951,3582.308,0.73329,3.31695
746617845,54,792.117,3586.201,0.73344,3.32056
746617967,54,801.965,3586.201,0.74256,3.32056
9223372036854775,33,1178.659,3587.246,1.09135,3.32152
9223372036854775,33,1177.734,3588.290,1.09049,3.32249
9223372036854775,33,1177.734,3588.290,1.09049,3.32249
9223372036854775,33,1185.758,3608.643,1.09792,3.34134
9223372036854775,33,1185.758,3608.643,1.09792,3.34134
9223372036854775,33,1198.147,3666.551,1.10940,3.39495
9223372036854775,33,1198.147,3666.551,1.10940,3.39495
9223372036854775,33,1207.812,3672.059,1.11677,3.39996
9223372036854775,33,1198.147,3666.551,1.10940,3.39495
9223372036854775,33,1231.971,3714.352,1.13021,3.43902
9223372036854775,33,1207.812,3672.059,1.11677,3.39996
9223372036854775,33,1225.141,3719.283,1.12836,3.44376
9223372036854775,33,1217.776,3751.232,1.12522,3.47336
9223372036854775,33,1240.431,3741.149,1.14855,3.46403
9223372036854775,33,1279.449,3740.260,1.18372,3.46320
9223372036854775,33,1279.449,3740.260,1.18372,3.46320
9223372036854775,33,1314.271,3739.371,1.21692,3.46238
9223372036854775,33,1343.428,3819.615,1.24342,3.53635
9223372036854775,33,1402.557,3975.589,1.29766,3.68108
9223372036854775,33,1451.769,4040.214,1.33740,3.74082
9223372036854775,33,1348.811,3273.337,1.22716,3.02886
9223372036854775,33,1062.683,2775.858,0.98206,2.57024
9223372036854775,0,0.000,0.000,0.00000,0.00000
9223372036854775,0,0.000,0.000,0.00000,0.00000
9223372036854775,0,0.000,0.000,0.00000,0.00000
9223372036854775,0,0.000,0.000,0.00000,0.00000
9223372036854775,0,0.000,0.000,0.00000,0.00000
9223372036854775,0,0.000,0.000,0.00000,0.00000
9223372036854775,0,0.000,0.000,0.00000,0.00000
9223372036854775,0,0.000,0.000,0.00000,0.00000
9223372036854775,0,0.000,0.000,0.00000,0.00000
